G,age,job,X1,X2,D
F,45.82447802114714,F,0.194,0.109,N
F,51.964277688739465,F,-0.02,-1.053,N
F,42.56878863888344,F,-0.104,0.361,Y
M,30.010668018913105,F,0.089,-0.996,Y
F,44.62898208283984,F,-1.835,-1.432,Y
M,27.1106744268915,E,0.282,0.779,Y
F,46.03328389500069,F,-1.41,0.146,Y
M,29.54430244248361,E,2.251,-0.163,Y
M,26.13438011236925,E,1.45,0.311,Y
F,47.79382283979567,F,-0.136,1.369,N
F,42.9165526937063,E,0.723,0.577,Y
F,44.289105704559105,E,-0.918,-0.434,N
M,27.42721397830754,E,1.143,1.118,N
F,41.446481947986676,E,-1.69,-0.271,N
M,26.630486304997692,E,0.469,-0.103,Y
M,31.460688184902455,E,-0.033,-0.275,N
F,42.62704831225178,F,0.144,0.907,Y
M,31.099640774609703,F,-0.653,-0.028,Y
F,45.83980926211287,F,0.803,-0.18,Y
F,47.61784063637116,E,-1.704,-0.165,Y
M,25.93020790632447,F,1.609,-0.586,N
F,46.00821526673789,F,1.748,-0.46,Y
F,42.292273910871025,E,-1.385,-0.061,N
F,47.47098725884072,F,-1.248,1.576,Y
F,46.9462418578457,F,-0.539,-1.078,N
M,32.079421593411745,E,1.55,0.956,Y
M,30.56827319262658,F,1.874,0.946,N
M,22.795131845939302,F,0.34,0.776,Y
M,25.574435788571783,E,0.692,0.49,N
M,32.41509985851457,F,0.148,-0.256,Y
M,28.09555605844716,E,1.172,-1.002,Y
M,33.343621655345885,E,1.735,0.36,N
F,41.07335961381029,F,-1.232,-0.738,N
F,47.670334284034425,E,0.696,0.21,Y
F,46.32530276270795,F,-1.754,-0.273,N
F,46.710314880093094,F,-0.646,-1.467,Y
F,45.451209839543985,F,-0.486,-2.057,Y
M,26.859296279233217,E,0.736,1.111,Y
M,28.80000829618466,E,-0.418,0.375,N
F,46.88281139252939,E,0.253,-0.881,N
M,27.18197043230846,E,0.074,-0.061,Y
M,33.96834491231723,F,1.601,-1.193,N
M,33.38661159499372,E,1.39,0.013,Y
M,34.3263689678855,E,2.081,0.543,Y
F,47.384490285612436,E,1.0,0.657,N
F,40.693642448165974,E,0.782,-0.638,N
F,45.679541374423046,E,-0.457,0.683,N
F,47.424422335618715,F,-1.113,0.206,Y
F,43.19071327731961,E,0.538,-0.475,N
M,27.05084655299435,E,0.176,2.685,Y
F,40.74256588311088,F,0.316,0.991,Y
F,41.653190660396646,E,-2.394,0.422,N
M,30.974676008535017,E,0.29,-0.953,Y
M,30.399414305904568,E,1.328,-1.432,Y
F,49.66326833686479,F,-1.216,0.428,N
F,45.0628206643911,F,0.176,-1.368,Y
M,29.515095278412645,E,0.422,-0.096,N
M,31.71624719705879,E,0.099,0.544,Y
F,42.15950604913142,E,-1.36,1.081,N
F,48.39259953936864,E,0.863,-0.042,N
M,32.913092613369884,F,0.299,2.569,Y
F,41.69231237248433,E,-1.262,-0.323,Y
F,45.7585823844576,E,0.987,0.424,N
F,44.24109372254848,E,-0.215,1.434,Y
M,30.63728293236697,E,0.641,-0.411,Y
F,48.46387591737364,F,-1.646,0.001,Y
F,42.58355905136428,F,-0.37,0.34,N
M,26.65089048292865,E,0.309,-0.703,Y
F,48.0704995955027,E,0.29,0.037,Y
F,36.384220309855365,F,1.326,1.996,Y
F,45.08330349372604,F,1.21,-1.02,Y
F,45.09845957765966,E,0.123,0.241,Y
M,29.434871477946125,F,1.184,-0.665,Y
F,46.326573308588806,F,-0.468,-1.983,N
F,42.25391434788937,E,0.427,2.129,N
F,46.50115246416274,E,-1.315,-0.282,Y
F,43.426157729067,F,0.124,0.62,N
M,28.06095279853788,F,0.303,-2.53,Y
F,42.156137913144136,F,0.544,0.278,Y
M,27.801782973158982,E,0.618,-2.259,Y
F,45.80593173722244,E,-1.104,1.503,N
M,37.78799928601556,E,0.299,-0.679,Y
F,49.07308507400655,F,-1.306,0.795,Y
M,34.32078153632294,E,0.6,0.559,N
F,38.40937040683618,E,0.978,-0.415,Y
M,33.334749048911455,E,1.175,0.087,Y
F,42.9178106378498,F,0.85,-1.173,N
M,32.21887767283256,F,1.499,-1.097,N
F,40.30651622298144,F,-1.308,0.467,N
M,32.21939466474011,E,1.72,0.348,Y
M,27.67034178398704,E,0.984,0.592,N
F,41.40965015376639,E,0.609,-0.121,Y
F,47.54065802844602,E,-0.643,-1.99,N
F,51.15739211487244,E,0.654,0.077,Y
M,30.89117794035456,E,1.651,0.083,N
F,46.94905944706516,E,-2.714,-1.549,Y
F,50.34459386537972,F,0.733,0.496,Y
M,24.435393144452497,E,1.053,0.696,Y
M,29.70265512655589,E,1.592,-0.611,N
M,25.143931076512523,E,1.656,-1.958,Y
M,28.475579844052454,E,0.18,0.967,Y
F,44.11014386732834,F,0.357,0.754,N
M,36.04925175620679,E,0.845,2.456,Y
F,45.56595248339845,E,-0.273,-0.025,Y
M,30.85330557165778,E,1.419,-1.513,Y
M,28.4959312563836,E,0.875,1.222,Y
M,29.815815418300193,E,0.796,-0.769,Y
M,31.93026274240121,E,1.783,-0.213,Y
M,29.51375188757739,F,0.238,-1.222,Y
F,44.02868213029085,F,0.475,-0.537,Y
F,45.009935956540644,F,0.345,-1.027,N
F,41.26053123786938,F,-0.352,1.175,Y
M,24.166792192459617,F,2.053,0.059,N
F,40.83530691608841,E,-0.271,-1.238,Y
F,45.467808417049895,F,0.24,0.48,Y
M,27.931968175914214,E,1.466,-0.849,Y
M,28.84233887609046,F,1.741,-0.604,Y
M,28.174548339977257,E,1.239,1.13,N
F,43.14984564684247,F,-0.474,-0.323,N
F,44.075296886138275,F,1.651,-0.665,Y
M,24.15443381691267,E,0.413,0.954,N
F,44.52902991411962,F,-1.307,-0.343,N
M,27.624268626273473,E,0.567,-0.546,Y
M,27.73801966007824,E,-0.223,1.293,N
M,33.408434332715764,E,0.332,0.658,N
M,31.97064835826964,E,0.513,-0.337,Y
F,39.634127446041816,E,0.463,0.122,Y
M,27.306691238457038,E,1.058,-1.553,N
M,27.082718428455387,F,0.2,-1.72,N
M,32.91980716383679,E,0.887,-1.034,N
M,28.75088631362205,F,0.579,0.3,N
F,47.245012844778884,F,0.392,0.805,N
M,29.864230194620266,E,-0.079,0.496,Y
F,42.94565925514984,F,0.421,-0.668,N
M,28.99269593878581,F,-0.072,-1.501,Y
M,24.07992887410255,F,0.124,1.232,N
M,30.228086029920597,F,-0.26,0.364,Y
M,30.920873417349732,E,0.795,0.456,Y
M,29.119785383221796,E,-0.552,-0.747,Y
M,31.913035605596736,F,2.988,-0.106,Y
F,47.12065271645338,E,-0.826,-1.127,Y
M,32.303395640729065,E,1.137,0.265,Y
F,49.224578400173094,E,1.068,-0.383,N
F,42.24012098838403,F,-0.81,-0.809,N
M,29.42431386716458,F,1.828,0.046,Y
M,29.125159489017268,E,1.235,1.412,Y
F,46.703040487166,F,-1.256,0.152,N
M,26.071847124444606,E,0.144,1.557,Y
F,42.94789144998697,E,-1.811,1.324,N
F,42.1723873665418,E,-0.312,-1.537,N
F,45.32086977755056,E,-0.699,-0.265,N
M,29.835247376117863,E,-0.099,-1.586,Y
F,43.06910017526167,E,2.207,0.032,Y
M,20.57721697562438,F,0.635,-0.918,Y
M,27.82043978340161,E,1.974,-0.825,Y
F,38.02111035342267,F,-0.79,-0.248,Y
F,43.63139911828184,E,0.23,0.126,Y
M,27.857620695641028,E,1.105,-0.586,N
F,45.52574389840755,E,-0.802,-1.994,N
F,44.5653625848659,E,0.563,0.018,N
M,27.544083885132835,E,0.412,-1.76,Y
M,31.27243627535615,F,0.136,0.332,Y
F,39.186274420630276,E,0.772,-1.424,Y
M,27.6795935695021,E,2.187,-0.077,N
F,38.64230398790309,F,0.641,-0.645,N
M,27.252225799977126,E,1.393,1.178,N
F,44.84338336388694,E,-0.687,-0.804,N
M,25.74916242371137,E,-0.675,0.582,N
M,30.19047624575123,E,0.581,-1.435,Y
F,39.40645387147014,E,-1.276,0.117,Y
M,27.342723851345312,E,-0.795,-0.819,Y
M,26.801260427986637,E,1.89,-1.247,Y
M,36.01949165443325,E,1.346,0.647,Y
F,40.938377695780844,F,0.104,0.975,Y
M,28.450834188772493,F,1.361,1.224,Y
M,32.39755094807413,F,1.239,-0.272,N
M,33.627814812170364,E,1.534,-0.092,N
M,25.6713005257131,F,1.09,-0.614,Y
F,46.92292053248003,E,0.687,2.736,N
F,43.32369302480991,E,1.233,0.632,Y
F,43.072734447630296,E,-0.687,-0.447,Y
F,48.35964318902309,F,-0.839,0.067,Y
F,44.87303512711091,F,-0.89,-0.015,N
F,44.12587983241345,F,-0.83,1.4,Y
F,49.98868068439812,F,0.657,0.816,Y
F,45.83383582324565,F,-0.85,0.293,Y
M,34.00673599342838,E,-0.357,-0.608,N
F,48.74650246048043,E,0.107,-0.919,Y
F,46.898887056642664,F,0.991,-0.125,Y
M,32.09583297094968,E,1.765,2.389,N
M,26.95434273131897,E,1.916,-2.478,N
M,29.793871455018,E,1.531,0.598,Y
M,31.253959740230986,E,1.426,-1.428,Y
F,48.872935624757034,E,-1.149,0.415,Y
M,24.950912234288573,E,1.449,-0.445,N
M,27.10287273871019,F,1.014,0.389,N
F,51.50446948238168,F,0.932,0.205,Y
F,45.57053723158715,E,-1.403,0.12,N
M,29.789046832220137,E,0.578,-0.073,N
M,29.910336843143472,F,0.182,-0.089,N
F,46.533087233915595,F,-0.139,0.243,N
M,32.58453345639712,E,0.998,0.629,Y
F,47.83120539743249,F,-1.208,-0.873,N
F,42.58871184398761,F,-0.608,0.155,Y
F,49.54607252355525,F,-0.156,-0.8,Y
M,33.786625150686554,F,1.914,-1.395,Y
M,27.897470093212622,E,0.556,0.599,Y
F,46.553099369417815,E,-0.572,-1.174,Y
F,46.37931824106167,F,-0.044,2.549,N
M,37.853913365379334,F,2.601,-0.759,Y
F,48.955614051119234,E,1.102,0.194,Y
F,42.26391918972935,E,0.179,-0.443,Y
F,41.35584536972008,E,-0.459,-1.416,Y
M,21.99385713499901,E,-0.052,-1.947,Y
M,32.14023310035207,F,0.674,0.345,Y
F,42.39570802424365,F,2.784,0.596,Y
M,29.994766870747455,E,0.395,1.136,N
M,29.07453403801467,F,0.41,0.826,N
M,24.581956955077327,E,1.362,-0.566,Y
M,30.877572745871504,E,-0.191,1.99,Y
F,43.518750968034,F,1.698,1.38,Y
F,41.77056380917435,E,0.43,-1.783,Y
F,45.98380915020975,F,0.666,0.864,N
F,43.24692370773667,E,-1.036,-2.39,Y
M,28.331250016816714,F,0.411,0.616,Y
M,30.295464323592178,E,1.157,-1.055,N
F,45.175075677253844,F,0.505,0.637,N
F,45.5817328429626,F,-0.489,-0.678,N
M,33.397663596250275,E,0.918,0.556,N
F,42.44206437615084,F,0.726,0.736,N
M,30.05600064508876,E,1.863,-1.889,Y
F,41.662609873655576,F,0.179,0.021,Y
F,45.169895038989026,F,1.066,-0.782,Y
M,32.82076664012633,F,1.211,-0.206,Y
M,29.545634432835314,F,0.584,0.376,N
F,46.716757799894445,E,-0.776,1.471,N
M,38.26992747031081,F,0.635,0.404,N
M,32.87426406748179,E,1.181,0.674,N
M,27.880934201620125,E,1.623,-0.603,N
F,45.462638007617514,E,0.843,1.272,Y
M,28.67895823134075,F,0.715,-0.739,Y
F,44.02862874768249,F,-0.178,-2.422,Y
M,30.854821125108753,E,0.888,-1.212,Y
F,45.01943365794937,F,1.334,2.322,Y
F,44.8690421376109,F,-1.461,-0.461,Y
M,33.959322911879816,F,-0.441,3.135,N
F,43.14900114240073,F,-0.147,0.279,Y
F,45.05808294603185,E,1.129,-0.549,Y
M,28.7722404073787,E,0.702,1.051,Y
F,48.48360840717358,F,1.287,0.101,Y
F,50.968553536315554,E,-0.226,0.303,N
M,27.944403829536977,F,0.555,0.722,Y
F,49.58864180147663,E,-0.784,0.296,Y
F,45.634421721171925,E,0.786,0.612,Y
F,45.340024390903785,F,-0.287,-2.347,N
F,46.29971043102966,F,-0.714,-1.166,Y
M,30.696102755119107,E,-0.11,-0.815,Y
M,26.97735788749449,E,1.333,-0.459,Y
F,44.76943595359004,F,1.347,1.339,Y
M,29.30412376120235,E,1.772,-0.008,Y
M,29.381496508321263,E,1.233,0.062,N
M,28.770402686490527,E,0.76,1.24,N
F,44.52810394538357,F,-1.171,-1.16,N
F,45.652981390901424,E,-0.835,0.02,Y
M,28.44820262871495,F,1.075,1.594,N
F,49.23129331336641,F,-0.955,-1.495,Y
F,48.267735600366564,F,-0.016,0.083,Y
M,28.758984769246965,E,0.524,0.247,Y
M,30.87338394844322,E,1.409,-1.912,N
M,29.841881684927984,F,1.497,-0.115,Y
M,30.880199992073926,F,0.972,-0.423,Y
M,29.3015018009985,F,0.336,0.81,Y
F,46.288973261667934,E,0.381,0.073,Y
F,39.665748971278425,E,0.72,0.879,Y
M,26.419354600934685,F,1.156,0.654,N
M,28.57950875950128,E,1.404,-0.683,Y
M,24.850041671823977,E,1.185,-0.425,Y
F,44.76361538199788,F,1.478,0.394,N
F,41.86929071661078,E,-0.036,-0.665,Y
M,28.41218756742203,E,0.301,0.074,N
M,29.946556378396192,E,-0.802,0.499,N
M,32.09262076134743,E,1.966,1.277,N
M,31.65051071890217,E,0.754,-0.228,Y
M,30.224812589388623,E,-0.147,-1.704,Y
F,44.67323604350211,F,-2.004,-0.963,N
F,44.607298259099935,F,0.22,2.35,N
M,31.597178885542895,E,0.879,-0.909,Y
M,35.52302038198446,F,1.45,-0.137,Y
F,42.03227975861669,F,1.392,0.5,Y
M,29.35167550579058,F,2.288,-2.451,Y
F,40.443642822832736,E,-0.617,-0.157,N
M,36.53325234240984,E,1.102,-1.213,Y
F,41.14946558718593,E,-0.483,0.705,N
F,48.30044117689208,F,1.141,-0.824,Y
F,39.82398418250775,F,1.842,0.938,N
M,27.371600809121315,E,2.031,0.022,Y
F,45.12140964399759,F,2.507,0.585,N
F,40.46917359742442,E,-0.47,1.762,Y
M,35.21845813809056,F,0.816,-0.756,Y
M,29.697348805415974,F,0.602,-0.097,Y
F,52.029328114706104,F,1.95,2.051,N
F,45.97297765380117,F,0.453,-0.652,N
M,24.547214357488535,E,1.349,-0.525,Y
F,39.63931026545369,E,0.637,-0.882,Y
F,45.88007032875545,E,-0.712,-0.215,Y
M,32.96716895807783,E,1.647,-1.523,Y
F,42.23584377039362,F,1.067,0.117,Y
F,41.37537155278225,F,-1.471,0.898,N
F,42.95789859002495,F,-0.161,-1.595,N
F,42.40417130569795,F,0.082,-1.739,N
F,48.61647327045863,F,0.15,-0.427,Y
F,49.46696833666862,E,1.649,0.247,Y
M,30.88676457301414,E,1.005,-0.688,Y
M,24.680257826343535,F,1.509,-0.87,N
M,28.658447931128798,F,1.832,-0.369,N
M,32.08878671058656,E,1.187,-1.03,Y
F,44.895206482746865,F,1.999,0.402,N
F,44.87844996788315,F,1.018,-0.477,Y
F,42.433316047690234,E,0.329,-0.814,Y
F,45.55081537070775,E,-1.271,1.489,Y
M,34.673331944776706,E,0.898,0.685,N
M,29.30654874993485,E,2.247,-0.668,Y
F,43.22453541678393,E,0.893,0.516,Y
M,27.209210665137654,E,1.346,-0.084,N
F,41.09695500783549,F,-0.994,-0.16,N
M,33.59042449610343,E,1.695,-0.928,Y
F,47.69960159681278,E,0.188,1.635,N
F,47.09327653885559,F,0.8,-0.54,Y
M,30.613617147301117,F,0.557,1.017,N
F,48.95912522910361,F,-0.784,0.262,Y
M,34.598063604845045,F,0.477,-0.437,N
M,25.2955075173535,F,1.548,1.297,Y
M,28.32833231166622,E,1.551,0.975,N
F,43.22481748632025,E,0.51,0.971,N
F,46.452811541557786,E,0.231,0.645,Y
F,46.45934385371765,F,-1.4,0.817,N
F,42.33876690291525,F,-1.278,1.108,N
M,22.39549221891634,E,1.277,-0.115,Y
F,40.27411789916461,E,-1.632,-0.097,Y
M,23.02803618567932,E,1.887,-1.69,N
F,42.753296792316284,E,-0.725,1.323,N
F,42.82908331445225,F,0.919,-0.775,N
M,31.540616044404548,E,0.642,-2.221,Y
F,48.06846142164264,E,0.536,1.136,N
M,30.060605305612633,F,1.272,-1.335,N
F,45.09663109154376,F,-0.761,0.476,N
F,51.72312617414717,E,-0.988,-0.968,N
M,31.209698897614583,F,1.745,-0.463,Y
M,30.321845034093297,F,1.088,0.07,Y
F,48.93314498274952,F,-0.602,1.339,N
M,30.26622454551143,E,1.546,-0.138,Y
F,45.0822971320402,E,0.604,-1.332,Y
M,28.746769821367597,F,0.929,0.641,N
F,45.65495872831222,E,0.767,1.234,Y
M,28.455986500507933,F,0.614,-0.687,N
F,44.6304738531432,F,-1.452,-0.476,N
M,27.06331377292944,F,1.196,-1.947,Y
F,48.49787769950041,E,0.352,-1.289,Y
M,29.22391956843445,F,1.018,1.208,Y
F,44.79905432446801,E,2.606,-0.531,N
F,40.79712510326308,E,-0.914,-1.323,Y
M,29.168938889863764,F,1.369,-0.777,Y
M,34.69295406572731,F,1.011,-0.037,N
M,31.850831505589632,E,2.87,0.416,Y
M,27.852040649011318,F,1.931,0.381,Y
M,28.708885423740213,E,1.235,1.084,Y
F,43.9168229740215,E,0.659,3.412,Y
F,43.32064139003212,E,0.239,1.735,N
F,44.20127343795514,F,-1.49,-0.098,Y
M,33.9192591645437,F,1.448,-0.276,N
M,28.051512902199008,E,-0.159,-0.836,Y
M,27.234944104717833,E,0.104,0.136,Y
M,26.389052267038227,F,1.738,0.732,N
F,43.16947484395228,F,1.252,-0.364,N
M,37.44328795536155,E,1.231,0.321,Y
F,49.23479514234358,F,-0.173,0.279,N
F,47.24090315624005,E,0.552,0.793,N
M,33.204434930383435,E,0.919,-0.551,N
F,42.97520468736057,E,0.216,-0.436,Y
F,43.49721491371541,F,0.934,-1.235,Y
F,48.947592293507846,E,0.303,0.353,N
M,29.869642387134625,E,0.614,-0.126,Y
F,43.89501964010498,E,0.875,1.973,N
F,49.06968409043922,E,1.383,1.507,N
M,25.806216555955704,F,1.586,1.074,N
F,48.455184791369575,F,-1.222,0.751,Y
M,31.212275679891135,F,1.418,0.573,Y
M,27.815295539991553,E,0.441,0.046,Y
M,29.771861557887103,E,-0.239,0.625,Y
F,46.49559251431936,E,0.366,1.714,N
F,43.53106315535447,E,2.161,0.905,Y
F,47.577789804337,E,0.867,-0.195,N
F,42.64407206698071,F,-0.583,0.016,N
F,46.13381403324007,F,0.18,-0.464,Y
F,40.817885410751366,F,0.694,-1.168,Y
M,28.304238772430622,F,0.554,-2.228,N
M,30.17605646424872,F,0.82,0.813,Y
F,43.38518900878444,E,0.137,-0.548,Y
F,40.50887765568754,F,-1.449,1.129,Y
M,33.68702593835127,F,0.938,0.427,Y
M,32.353644800484744,F,0.993,-0.434,Y
M,27.959309811898507,E,0.129,0.596,N
M,31.49686905395336,E,0.414,-0.571,Y
F,41.72878064156839,E,-0.36,0.104,N
M,35.62694875034186,E,0.385,-0.239,N
F,42.63767562785842,F,-0.726,-0.393,N
F,50.586929723178685,F,-0.662,2.304,Y
M,33.24943849156098,F,1.458,-0.95,Y
F,45.16508449749917,F,0.094,-0.647,N
M,23.757768096442476,E,0.056,-1.054,N
F,41.48543063288527,F,-1.916,0.034,N
F,43.97349368231865,F,-0.131,-0.781,Y
M,28.89129406912625,E,1.631,0.969,N
F,43.826551829507274,F,-1.879,1.903,Y
M,23.986111222240456,F,0.509,0.253,N
F,51.51181076947533,F,-0.88,0.184,N
M,30.533045996998617,E,-0.71,-0.24,Y
F,45.13527235469664,E,-0.351,-0.524,N
F,40.71670185353315,E,1.025,-1.153,Y
F,46.66790714780169,F,-2.025,0.464,Y
F,42.41760965178087,E,-0.217,0.485,N
F,42.997765038751695,F,-0.694,2.106,N
M,29.94379091692961,F,1.326,-1.588,Y
M,34.862321264704136,F,0.792,0.677,Y
M,35.009158226843695,E,1.777,0.91,N
M,25.23339249500982,F,0.669,0.468,N
F,45.21053268980429,E,-1.051,-0.575,Y
F,46.19521874895732,E,1.729,0.876,N
F,47.85287403224287,F,-0.668,0.744,Y
F,45.05652673532061,E,-0.13,0.041,Y
F,44.664604395406734,F,2.132,-2.269,N
F,48.00345320059769,F,0.967,0.709,N
F,48.622621845262124,F,0.844,0.209,Y
F,48.71953918789787,F,-0.601,-1.646,N
F,42.350441042220226,F,0.728,-1.218,N
M,28.398327986187017,E,1.729,-0.815,Y
F,43.41717001817805,E,-1.272,-0.281,Y
M,30.234712599502483,E,1.689,0.238,Y
M,31.715212431081184,F,0.917,0.778,N
M,32.124999770558844,F,0.818,0.727,N
M,31.25076931994387,E,1.025,-1.356,N
M,30.610062643602532,F,0.625,1.271,Y
F,44.868188731308614,F,-0.905,-0.139,Y
F,46.84141503849578,F,-0.11,-0.388,N
M,31.28863075194512,E,1.571,-1.417,Y
M,32.95495986171506,F,0.785,0.34,Y
M,35.10924812208719,F,1.521,-0.883,N
F,43.7253903154588,E,-0.153,-1.942,Y
F,43.28769020431142,E,-1.552,1.411,Y
M,31.172197562210005,E,1.951,0.42,N
F,43.689751734315244,E,0.907,0.325,Y
M,33.87221826841627,E,0.184,0.003,Y
M,24.43048880049876,E,0.163,-0.41,Y
F,45.069836486964704,F,0.053,-0.161,Y
M,30.30473658572722,E,0.308,-0.389,Y
F,42.04533846716885,F,-0.848,0.592,N
F,38.578910552109996,E,1.54,0.077,N
F,42.98828329199327,E,0.137,0.259,N
M,28.673387935683586,E,1.806,-0.761,Y
M,32.25029303680076,E,2.66,-0.482,Y
F,46.93101328441119,E,-0.083,0.388,Y
M,29.163807490237456,F,1.395,-1.807,Y
F,46.33193246660905,E,-0.17,0.645,Y
F,41.487508671690655,E,0.256,-0.499,Y
M,27.944275523343922,E,1.324,0.299,N
F,44.507763034874074,F,-0.594,0.761,N
F,50.84303499552314,F,-0.067,0.268,N
F,40.39068306786364,F,-1.25,1.999,Y
F,46.437097362664,F,-1.776,0.364,N
F,46.695445437463796,F,-1.05,-0.259,N
F,39.20526113013041,E,1.425,-1.113,N
F,45.13566166722021,E,0.391,-0.822,N
F,46.79396220407703,E,0.076,1.189,N
M,28.7944480539038,E,1.201,-0.194,Y
F,45.50155566003934,F,0.604,-1.717,Y
F,42.64977101096764,F,1.293,0.202,Y
M,22.725626909600102,E,0.81,-0.583,Y
M,20.456630805217664,E,1.484,0.536,Y
F,43.6742060173341,E,-0.086,-1.495,Y
M,31.161662291873284,F,1.108,0.987,Y
F,43.80480691882253,F,-2.159,-0.872,N
F,46.169002295942434,F,0.345,-0.938,N
F,47.42467116786814,F,-0.414,0.389,Y
F,48.58079534717469,F,0.316,0.668,N
M,30.541916574464675,F,1.109,2.036,Y
M,36.299354974563016,F,1.921,0.922,Y
F,48.279638817975226,E,-0.064,-2.099,N
F,47.521158085424354,F,0.65,-1.017,Y
F,40.146472574691145,E,0.54,2.016,Y
F,44.291529741102636,F,-0.252,0.425,Y
F,42.71947681048687,F,-0.997,-1.365,Y
M,33.91844157513876,E,1.172,0.818,Y
F,43.33942522520521,E,-1.671,0.141,Y
M,31.161289879887153,E,1.301,-0.799,N
F,44.091204517210386,E,0.42,-0.267,N
M,30.34249197815482,F,2.177,0.764,Y
F,43.85992045103154,E,-0.164,-0.338,Y
M,30.225403927245775,F,0.286,0.243,N
M,33.098906895733876,E,0.47,-0.213,Y
M,32.09476905366417,F,1.275,-0.474,Y
F,39.365498070216965,F,-0.328,1.666,Y
F,41.56941933993327,F,0.068,1.569,Y
F,46.74060133763675,F,-0.229,0.184,N
M,28.68238153574693,E,1.004,0.464,Y
M,35.09967952801941,E,0.092,-0.542,Y
F,44.35197226503843,F,-1.472,1.475,Y
M,26.77096837642651,E,1.732,-1.361,N
M,31.092615026419374,F,0.895,-0.612,Y
F,43.318498223486706,E,0.253,-1.286,N
M,27.667167303037598,E,0.169,0.717,Y
M,28.67542515517716,F,1.356,-0.821,Y
M,32.69465840258513,E,0.811,-0.817,N
M,30.891618793515818,F,1.543,-1.12,Y
F,47.67232718344904,F,0.539,-0.157,N
F,41.74916112941076,F,0.114,0.47,Y
F,48.08486657092186,F,0.037,-0.707,N
M,29.80087348150163,E,-0.492,0.428,N
F,43.04878839027664,F,-0.104,-0.348,Y
M,25.599927736168468,E,1.123,-0.718,N
M,33.75492222605171,E,0.632,1.233,Y
M,30.43241412149483,E,-0.088,0.13,N
F,46.41043793090896,E,0.294,-0.911,Y
F,41.01190400396345,F,-0.554,-0.116,Y
M,30.122144555123754,E,1.28,-0.101,Y
F,41.95081533582597,F,-0.566,0.147,Y
M,31.31080711837744,F,0.591,-0.027,Y
M,29.44589970262747,F,0.67,-0.113,Y
M,21.855814320198107,E,1.057,-0.634,Y
M,24.769513747339392,E,1.31,1.037,Y
M,29.88954928397796,F,0.956,1.202,N
F,45.141973311506185,F,0.7,0.29,Y
M,28.729086217323285,E,1.458,0.887,Y
M,27.72945434919406,E,0.85,-1.321,Y
F,44.74882929834272,F,0.934,-1.264,Y
M,26.7764720881613,F,0.308,-0.348,Y
M,30.147390181732245,E,1.296,2.631,Y
M,33.2789681275359,E,0.511,-0.078,N
M,28.68577852891616,E,1.56,-0.003,Y
F,43.03149858136544,F,-1.155,-0.676,Y
M,30.747489878917545,F,0.998,-0.244,Y
M,36.4347183824188,F,1.577,0.818,N
F,40.840001401560656,F,-2.145,1.46,Y
M,34.43590364646996,F,0.495,-1.568,Y
F,47.31583017908156,E,-0.127,-0.134,N
F,48.90065328345765,F,0.906,-0.163,Y
M,34.31939308840307,E,1.516,1.575,Y
F,44.7443580268873,F,-1.445,0.108,Y
M,31.685175368878745,F,0.631,1.404,N
M,29.721185730438133,F,1.501,-1.634,Y
F,39.21012736040481,E,1.813,0.018,Y
M,28.281444027011567,E,0.149,1.017,N
M,31.973021801913994,E,2.056,-1.695,N
F,47.60831978293752,F,-1.309,0.076,Y
F,43.303273309760236,E,1.717,1.442,Y
F,41.07386157451522,F,-1.758,0.256,N
F,47.352188754480316,F,0.311,-0.659,N
M,33.560145160739616,E,-0.111,-0.255,Y
F,45.51228115360236,E,-0.69,-0.944,Y
F,45.68667859461916,E,-1.016,-1.864,N
M,29.70109966719773,E,1.311,0.308,N
M,27.563350460515966,F,2.202,0.433,N
M,29.161192430610075,E,2.215,-0.793,Y
F,46.25365989067542,E,0.568,-0.239,N
M,26.76030023374451,E,1.511,0.446,Y
F,49.70243676316901,F,0.074,-1.109,Y
F,44.495560791450906,E,-0.342,0.683,Y
F,37.02458264538601,F,-0.497,-0.115,Y
M,32.652674232141244,E,1.499,-1.43,Y
F,41.10494825954826,E,1.321,-2.431,Y
M,26.976101796188246,E,1.193,-0.459,Y
F,42.918802840641355,F,0.641,-0.977,Y
M,29.35046505632781,F,0.32,-1.153,N
F,45.27344436864147,F,-0.315,-1.111,Y
M,25.10869915839738,E,0.028,-0.623,Y
F,44.94715830692551,F,0.679,-0.394,Y
M,30.308387900257856,E,0.439,-1.187,Y
M,24.869189490674064,F,0.286,0.354,N
F,42.93444276510047,E,-1.392,0.821,Y
M,33.51132669636495,E,0.857,0.512,N
M,30.563195706503382,F,1.048,-0.01,Y
F,49.46688173827236,F,-0.151,0.753,N
F,47.105807300117064,F,0.541,0.473,Y
M,32.4734750253338,E,1.505,1.286,N
M,23.480208129279745,E,0.526,-1.518,Y
F,47.72838227685661,E,-1.33,0.735,Y
F,43.773483906775624,E,-1.341,-0.185,Y
F,44.47735091993743,F,-0.563,-0.722,Y
F,45.044936457403324,F,-0.292,1.329,Y
F,45.15040548274477,F,0.773,1.126,N
F,47.785586951812796,F,1.514,-0.748,N
M,30.294323220625753,E,0.98,-0.264,N
M,36.2782528065026,E,0.645,0.022,Y
M,30.65628255753124,E,1.437,-0.938,Y
M,30.155695641964645,E,1.03,-0.725,Y
F,50.708352799943476,E,0.277,-0.042,Y
M,28.321716706274188,F,1.453,0.049,Y
F,41.25681353873135,E,-0.503,-0.746,Y
