G,age,job,X1,X2,D
F,48.78526701478707,E,0.217,-1.183,N
M,29.806653216699214,F,-0.161,2.039,N
F,40.664500689044424,F,1.132,-0.409,Y
M,32.84305700605674,E,-0.206,0.415,Y
F,46.873785411412804,F,0.244,-2.346,Y
F,49.804633827019174,E,0.735,-0.366,Y
M,28.60412410915255,E,1.681,0.262,N
F,41.750984786779874,F,-0.701,0.4,Y
M,31.009641325689923,F,0.651,-0.049,Y
M,29.27109909475502,E,1.198,0.85,Y
M,29.759195346429618,E,1.792,-0.851,Y
M,30.21847076540514,F,1.01,-1.419,Y
F,49.181372315752824,F,1.347,0.874,Y
M,30.081409085186447,E,0.641,-1.311,N
F,44.21669606079261,E,-0.363,-0.131,Y
F,45.79431875037686,F,-0.474,-0.074,N
F,40.17501470094889,E,-0.882,0.193,Y
M,34.652464471045,F,2.555,-0.986,N
F,44.87452104590665,F,2.977,-1.685,Y
F,44.916455128479186,E,1.04,0.451,N
F,39.84923178868786,E,0.597,0.128,Y
M,27.709681969999203,F,1.493,0.367,Y
F,51.01509687466019,F,0.302,-0.135,N
F,43.38974206478824,F,0.758,-1.065,N
M,29.922545919404683,E,0.458,-0.003,N
F,43.18119280285045,F,-0.083,-0.052,N
M,32.89430095042148,F,0.552,-0.065,Y
M,33.579800725046276,F,1.291,-0.664,N
F,45.96399142502065,F,-0.089,0.514,N
M,32.274599456013846,E,2.043,-1.764,Y
M,30.009407691101377,E,1.429,1.686,N
F,50.46719536429222,F,-0.608,-1.098,N
M,23.636404525965663,E,1.297,-0.794,Y
F,37.38519460432781,F,-1.104,1.122,N
F,39.43645514659227,F,-0.147,1.367,Y
M,22.30073167626636,E,1.066,-0.091,Y
M,35.1026636747584,E,0.693,0.277,Y
F,46.30506401417796,F,-1.368,0.626,Y
F,42.67795485917629,F,1.723,-0.362,Y
M,26.74550416154183,E,1.503,-0.285,Y
F,44.14581118657521,E,-0.714,0.798,N
M,29.132363914768245,F,1.245,0.213,Y
M,34.881183057891626,E,0.567,0.9,N
M,28.622375795853845,E,1.521,2.28,Y
M,28.8318089988459,F,0.135,0.21,N
F,46.76341093665449,F,-0.465,-0.366,Y
F,44.1914774708222,F,-1.411,1.493,N
F,46.443218400895724,F,-0.445,-0.448,N
M,30.81294654158809,F,0.647,-0.462,Y
F,46.230295598168226,F,1.83,0.279,Y
F,42.22529437319531,F,-0.787,0.256,N
M,29.246161894097597,E,0.27,-0.694,N
F,43.40433929015061,E,0.3,0.427,Y
F,48.31086696014621,F,0.176,0.174,Y
M,35.12685927325116,F,0.722,0.132,Y
F,44.32935540461644,F,-0.084,1.194,Y
M,32.10212658671746,F,1.433,1.598,Y
F,38.52474377362434,E,1.175,1.056,N
M,27.415111266732097,E,2.456,1.03,N
M,27.15933534705062,F,0.876,-1.282,N
F,47.50203478237686,E,1.916,-0.819,Y
M,27.783179084767994,E,-0.42,-1.944,Y
M,25.88332464136876,E,1.039,0.66,Y
F,39.664801576238894,F,0.93,0.019,Y
F,46.78086340858947,E,0.787,0.467,N
M,23.219481027437503,E,1.794,1.429,Y
F,39.75834128607179,F,0.104,0.785,Y
F,48.00881634278149,E,0.662,0.226,N
F,50.35701496579591,F,0.027,0.773,N
F,45.26154675334933,F,-1.998,0.581,N
F,40.79579065223878,F,0.929,0.558,Y
M,26.342632275286824,E,2.597,1.303,Y
F,44.620281501216105,F,1.076,1.03,N
F,46.288160677668635,F,1.136,2.072,N
F,45.08988533543403,F,-0.293,-0.71,N
M,30.069275035117744,E,0.98,-0.89,Y
M,31.879045087567825,E,1.633,0.183,Y
M,28.70308242792505,E,0.037,0.692,Y
M,32.638050650754096,E,1.281,-1.048,Y
M,30.959622640810636,E,0.435,-0.99,Y
F,45.85446094996342,E,1.233,-0.285,N
M,27.406157925331204,E,1.195,0.76,Y
F,47.83728863648429,F,-2.107,0.577,N
F,45.4309286295321,E,-0.287,1.386,Y
M,31.955037594911552,E,-0.105,-1.798,Y
F,46.05368809931178,E,0.705,0.56,Y
M,31.202886726563598,F,1.585,0.15,Y
M,29.79680293036818,E,0.654,0.647,Y
M,34.959126292900606,E,0.25,-0.333,Y
M,30.084257008222465,E,0.84,0.289,Y
F,52.154703254860074,F,-0.481,-1.585,N
F,42.21040222642742,F,0.855,-0.681,Y
M,32.86442080254591,E,1.329,-0.404,Y
M,26.894986947794532,E,-0.366,-2.467,Y
M,27.925883725392957,E,1.009,0.129,Y
F,51.7746950664926,F,0.631,-0.109,Y
M,32.691006645168535,F,1.096,-0.334,N
M,28.903704783514083,E,1.242,-0.476,Y
M,32.82359184294052,E,1.176,-0.409,Y
M,35.79691357294833,F,1.715,0.812,Y
M,33.42257285755912,E,-1.016,0.987,N
M,23.004577800234355,E,1.724,-0.438,N
M,29.35398516739879,E,1.986,-0.725,Y
M,27.390657480345357,F,-0.054,-2.414,Y
M,28.894798565029447,F,1.941,-0.318,N
F,46.63848163915797,F,1.167,1.947,N
F,48.53793911749062,E,-0.007,0.217,Y
F,47.556788737199916,F,-1.822,0.263,Y
F,42.011269959150894,F,1.114,0.145,N
M,29.399325582341486,E,0.665,2.987,Y
M,25.249071569489942,F,2.014,-1.684,Y
M,31.817242198253,E,0.168,1.349,N
M,31.020655951813886,F,-0.146,-0.684,N
M,32.91767605002006,F,1.738,0.232,N
F,42.930449019564776,F,1.038,0.859,N
M,26.013595170564507,F,1.758,-0.659,Y
M,34.5593538575696,F,2.087,-0.359,Y
F,40.89573636321054,F,-0.707,-0.377,Y
F,44.71021243326159,F,0.044,-0.575,N
M,30.88325744509723,F,0.174,0.261,Y
F,48.53402559330927,E,-0.113,0.192,N
M,35.47840218498375,E,0.405,0.982,Y
M,26.590245903175596,F,0.471,0.418,Y
F,44.96033517759409,F,0.655,-2.22,N
F,46.936987441775095,F,-1.675,0.24,Y
M,29.16749266658142,E,1.1,-1.119,Y
F,41.64850876317141,F,1.852,0.731,N
F,45.667751548205814,F,0.572,-1.248,Y
M,28.935547223559944,F,0.838,0.73,Y
M,33.07486515642033,E,1.311,-0.69,Y
M,29.999666709043492,E,1.607,0.331,Y
M,26.83830204260915,E,2.398,-0.657,Y
M,31.15997256262055,F,0.651,-1.056,Y
M,29.478126897640387,E,1.162,0.389,Y
M,21.67712954081343,F,0.266,0.509,N
M,25.597612970107917,E,0.887,0.719,Y
M,31.893702814149396,F,1.088,-0.296,N
F,39.512946531852855,E,0.743,-0.225,Y
M,34.638402726634396,E,1.39,0.444,Y
M,28.330386488777854,E,1.516,0.71,N
M,28.771286893219525,E,0.423,-0.312,Y
F,45.98287103526162,F,-0.764,-0.721,N
M,29.618341426554768,E,0.919,1.467,N
M,32.843002220559356,F,1.632,-0.622,N
M,30.32877362740689,F,2.135,0.443,Y
M,30.449636091961914,F,0.113,0.457,N
M,31.392617887668465,F,1.202,-0.851,Y
F,43.198541892562986,F,-0.461,0.897,Y
F,44.28903764985803,F,1.209,0.817,N
F,48.08958537005228,E,0.499,0.428,Y
F,49.04347879932993,E,-0.341,0.874,Y
M,32.74592690784895,E,0.368,-0.381,Y
M,37.281254251445965,E,1.892,-0.509,N
F,45.08804507672504,F,-0.932,2.371,Y
M,29.424349087077108,F,0.264,0.152,N
M,32.76178163564162,E,1.573,-1.265,Y
M,28.942706727474935,F,1.499,1.326,Y
F,43.24271190655301,F,1.37,-1.49,N
F,43.25592676772213,E,0.909,2.331,N
M,31.668486799100222,E,-0.394,-1.279,Y
M,27.750102344410656,F,1.171,0.776,N
M,35.603629124113446,E,0.358,-0.721,N
F,43.744284054436065,F,1.667,-0.168,N
F,46.38809318570702,E,2.302,0.153,N
F,45.2056589242703,E,-0.179,0.47,N
M,26.41394377701843,E,1.589,0.197,N
F,42.76940022510425,E,1.316,0.292,Y
F,39.20869580368478,E,-0.29,1.313,Y
F,39.82827013755893,E,-0.404,-1.219,Y
M,28.57033175166566,F,0.071,0.285,Y
M,31.11462514951197,E,1.093,-1.262,N
F,46.27938891329815,F,0.96,-0.758,Y
M,29.498235563510956,F,0.908,-0.131,Y
M,26.68087104352152,F,0.268,0.996,N
F,42.45344458728101,F,0.583,-0.848,Y
F,40.37980947814591,F,-1.419,-0.696,Y
M,31.160317869362117,F,1.919,0.355,Y
M,27.131889664282323,E,0.859,-0.228,Y
M,27.683390305804856,F,0.526,-0.716,N
M,26.968536002853057,E,2.321,-0.379,Y
F,44.415538366527166,F,-0.296,-0.475,N
M,30.33228112934073,E,1.689,-0.198,N
F,44.534138202668764,F,0.261,-0.949,Y
F,44.49926921394887,F,-0.144,0.329,Y
M,28.759075810284063,E,0.506,1.226,N
M,34.303752438373444,F,1.445,-0.146,N
M,31.64990198946824,E,0.358,-1.498,N
M,36.136208413372884,E,0.725,-0.192,Y
F,48.40799968051954,F,0.432,2.179,N
M,31.236314990216552,F,1.099,-1.002,N
M,32.083645758177816,F,0.988,1.061,Y
F,45.52921460206861,F,-1.402,0.682,N
M,33.33363560473461,E,1.236,0.08,N
M,31.068267577595662,E,0.96,0.94,Y
M,27.765674041510938,F,0.146,0.502,N
F,45.50883878375412,F,0.027,0.321,Y
F,50.56612382060828,E,0.08,1.619,N
F,45.7251501491621,F,0.186,-0.198,Y
M,32.998006769242686,F,-0.589,1.762,Y
F,41.09926519837191,F,0.944,1.139,Y
F,44.8909716159205,F,-0.263,-0.885,Y
F,47.311600742280426,F,0.597,-0.86,Y
M,24.971150300390292,E,0.062,0.594,N
M,28.623794759351117,E,0.691,1.464,Y
F,47.0921331895074,E,-0.611,-1.232,Y
F,43.83370777412142,F,0.462,1.536,Y
M,37.305626797353426,F,1.111,-2.133,N
M,27.019172806785054,F,1.347,1.709,N
M,28.24662053363176,E,1.132,1.153,N
F,42.99399533702457,E,0.273,-0.007,Y
M,33.37398961076065,E,1.067,1.178,N
F,44.247566921425616,E,0.673,-1.51,Y
M,28.652515638572407,F,1.854,0.212,Y
M,35.79537371902519,F,0.488,-0.119,Y
F,42.62412325402032,F,-1.586,0.126,Y
M,25.42031970136846,E,0.603,-0.333,Y
F,42.63725779640146,F,0.836,-0.119,Y
F,42.26920596356772,F,-0.063,1.16,Y
F,40.973969858268106,F,0.119,0.358,N
M,32.06600872416428,E,-0.777,0.735,Y
M,32.08786707462466,F,0.85,0.777,Y
F,48.86380791357346,E,0.923,0.766,Y
F,46.91316792444865,F,-0.451,1.694,N
M,28.22489160079318,E,0.066,0.634,Y
M,30.194041333075496,E,-0.063,1.097,Y
M,33.13273255713775,E,1.217,0.409,N
M,31.591869896912108,E,0.002,-1.738,Y
F,43.02760341502166,F,-0.99,-1.048,N
M,29.986965119605667,E,1.327,-0.43,N
M,32.612404143053794,E,0.891,1.543,Y
M,30.767745388228143,E,0.248,0.001,N
F,44.031161726070465,F,-0.665,-1.293,Y
M,29.743311348295986,E,0.808,0.359,Y
F,45.48510042041707,F,-0.056,-0.303,Y
M,26.455807717934267,E,1.149,-0.97,N
F,42.88800861674961,F,0.333,-1.557,N
F,44.24820299403449,F,0.212,0.514,N
F,47.82724940823888,E,-0.171,1.158,N
F,45.87603705063876,E,-0.277,-1.117,Y
F,49.331274612388626,F,-0.36,0.031,Y
M,29.844072360046013,E,-0.5,-0.146,Y
F,44.764196971112995,F,-0.07,-0.798,Y
M,31.47751690968053,E,1.666,0.415,Y
M,29.003770021533118,E,0.563,1.457,N
F,49.53295390275069,E,-0.557,-1.397,Y
F,44.468862568636084,F,0.021,-0.066,N
F,38.768326306629874,F,0.892,-1.01,N
F,43.85716301434572,E,0.45,-1.114,Y
F,39.767215525147186,F,0.045,-0.191,N
F,48.52924440079843,E,-0.984,-1.806,N
F,39.939227608859355,F,-0.143,-0.257,Y
F,51.45605898109048,E,-0.01,-0.659,N
F,51.44042123052513,F,-0.324,-1.327,Y
F,41.672151438314835,F,0.876,-0.155,Y
F,46.06780970525994,F,-0.131,0.231,Y
F,48.329580272842485,E,-1.313,-2.074,Y
F,50.35374326009852,F,0.105,-0.03,N
M,33.06378726149354,F,1.704,1.354,Y
M,25.404591887009268,E,1.001,0.344,Y
F,47.552212605923295,E,-0.576,-0.238,Y
M,25.84318333118267,E,-0.131,-0.225,Y
M,25.46727254247663,F,1.167,1.575,N
F,45.174989938134864,F,-0.524,0.686,Y
F,46.55439421520457,F,1.25,1.369,Y
M,31.1166304791347,E,0.719,-1.295,N
M,27.506699868575804,E,1.384,1.344,Y
F,44.66939581556328,E,-0.376,2.045,N
M,28.104018053012968,E,0.225,-1.619,N
M,25.82383020996397,F,1.316,1.725,N
F,47.085930777920716,F,-0.439,-0.175,Y
F,41.87413902616401,F,-1.153,0.36,N
M,36.21671446318888,E,0.98,-0.823,Y
F,43.62745163648325,F,-0.102,-0.938,Y
M,30.16344800167217,E,1.419,0.11,Y
M,28.177913843176608,F,0.59,-1.031,Y
F,43.49881596655535,F,-1.089,0.064,N
F,51.564764783190974,F,-1.744,0.67,N
M,32.883257474222575,E,0.833,1.569,N
F,40.70086977895724,E,-0.078,-1.679,N
M,29.762584026201246,F,1.523,0.455,N
F,48.40505074642629,F,0.078,-0.059,N
M,32.786474751131905,F,2.201,-0.039,N
M,33.699499673959565,E,2.229,0.119,N
F,53.30515454933409,E,1.164,-1.25,Y
F,49.96644539041874,F,1.495,0.93,N
F,40.458385325629095,F,0.158,-0.542,N
M,32.66161576050893,E,0.533,0.162,Y
M,27.694301967653292,E,-0.174,0.135,Y
F,38.991559734333435,F,-1.811,1.563,Y
M,30.53526340180513,F,-0.074,-0.387,N
F,43.215238291215414,E,-0.628,1.213,N
F,52.12275254493276,F,1.09,0.055,Y
M,31.153130548425455,F,1.761,-0.651,Y
M,29.056686045593494,F,1.885,-2.622,N
F,43.55072649200756,F,-1.606,-0.225,Y
M,33.106391585500866,F,0.747,0.433,Y
M,30.166065309820087,E,0.337,-0.537,Y
F,42.733135184826075,F,1.449,-0.89,Y
M,31.77629170569003,E,0.98,-0.826,N
M,25.801509128533013,E,1.744,0.576,N
F,45.14215041484685,F,1.304,-1.544,Y
F,50.6178327853546,E,-0.791,-0.716,Y
M,31.145424144980577,E,2.096,-0.957,N
M,27.736905520679187,E,1.126,-1.374,N
M,38.81563661704907,E,0.823,1.667,Y
M,33.70094873883071,F,1.385,1.358,Y
M,35.283423294376654,F,2.026,0.279,N
F,47.92789247996,F,0.211,1.024,N
F,41.634553197707184,F,-0.756,0.908,N
F,48.52711967342197,F,-0.863,-0.884,Y
F,46.713780042782496,F,-1.378,0.023,Y
M,30.19734338788569,E,1.738,-0.395,Y
F,41.58782120696358,F,1.115,-0.256,Y
M,29.186605875301773,F,0.619,-0.52,Y
F,41.24861632205968,E,1.161,2.279,Y
M,33.038178458708956,E,0.217,-0.984,Y
F,45.35407870331232,F,0.769,-0.114,N
F,46.78338512892998,F,1.736,0.724,Y
F,39.58004755358112,E,0.655,0.179,Y
M,26.02569134428293,F,0.835,0.946,Y
F,44.28271534345544,E,-0.211,-0.428,N
M,31.220226209874056,F,1.613,2.128,N
M,29.683942757163614,E,0.617,0.022,N
F,46.453757883384135,F,0.388,-1.738,N
M,24.631351090438507,F,1.754,1.367,Y
F,41.610838882454274,E,-1.97,-0.264,Y
M,34.472328280203506,E,1.633,1.572,Y
F,45.670282160582275,E,0.071,-1.817,Y
F,49.403438107938264,F,0.845,0.524,Y
F,41.873434603873704,E,0.011,-0.834,Y
F,41.66962073904585,E,1.404,-2.01,Y
F,40.91154652102163,F,0.627,-0.654,Y
M,33.92945319809648,E,0.443,0.295,Y
F,46.85882482100647,F,0.73,-1.478,N
M,26.85363442743904,F,1.399,-0.152,N
F,47.61942310007546,F,-2.113,1.141,Y
M,29.166643445954897,E,0.196,-1.466,Y
M,31.26961843835923,F,0.995,-0.311,Y
F,43.074090540584685,F,0.987,0.766,N
F,46.831351997659226,F,0.098,-0.456,N
M,31.84501979510406,E,1.156,-2.444,Y
M,34.905200224264725,F,0.723,-1.453,N
F,41.1322492932302,F,0.525,-0.424,Y
F,43.04336015758047,E,0.968,0.532,Y
F,43.80619873572658,F,-0.321,-1.86,N
F,48.134444301898874,F,-0.695,-0.626,Y
M,24.358600686489464,E,1.207,2.1,Y
F,45.408171131106535,E,0.6,-0.864,Y
M,35.25315540862606,E,0.856,-1.22,Y
M,23.81831363401613,F,2.815,0.439,Y
M,31.66668229271514,F,0.445,-2.007,N
F,47.88450458556816,E,-0.068,0.202,Y
M,31.548133503782367,E,1.024,-0.884,Y
F,45.06202013147188,E,1.393,0.031,Y
F,43.60783855548037,F,1.511,0.748,Y
M,24.25143585537847,E,1.147,0.9,Y
M,29.3032586450208,E,1.468,-0.864,N
M,33.91187609272073,E,0.544,0.099,Y
F,40.74530544879807,F,0.741,-0.642,Y
F,52.758686955976714,F,-1.73,-0.668,N
M,29.628025292618165,E,0.874,-0.094,N
M,26.776941377265334,E,2.1,-1.719,Y
M,31.83372113578347,F,0.925,-0.407,N
F,45.07681327884571,F,-0.636,-0.478,Y
F,44.734013525093594,E,1.533,-2.608,Y
F,46.754614803447836,F,-0.936,-0.901,Y
M,27.485261275359548,E,0.805,-0.267,Y
M,27.276095732870758,E,1.336,0.708,N
M,32.65017977872818,E,0.422,1.342,N
M,33.38016661839658,F,0.537,0.408,N
F,37.28535086238678,F,0.524,-0.442,N
M,31.090483160694454,E,0.956,2.529,N
M,28.405151468180343,E,0.798,-0.083,N
M,30.202770399200347,E,0.292,-0.917,N
F,48.706226405352055,F,0.788,-0.737,Y
F,49.08060284252526,E,-0.873,-1.655,Y
F,46.521845787846964,E,-0.623,0.323,Y
M,33.501274823432254,E,2.183,-1.061,Y
F,48.462672068955015,F,0.551,0.316,N
M,22.42280496114881,F,0.255,-0.34,Y
F,36.176686484679706,F,-0.389,-0.063,N
F,44.10727790192888,F,0.437,-0.987,N
F,49.016520272040076,F,0.945,1.296,N
F,38.41674050971938,E,-2.112,-1.745,Y
F,53.52717311739588,F,0.792,1.874,N
F,40.593122462871904,F,-0.374,-0.014,Y
M,29.144069104389356,F,0.926,-0.36,Y
M,33.47492793910622,E,0.879,-0.699,N
F,38.13643390247214,F,0.858,1.395,N
M,31.949032171121814,E,0.18,-0.036,Y
M,34.276317202602,E,1.43,-0.666,Y
M,32.432120671793065,E,1.672,-1.718,Y
F,35.39837562952703,E,-0.868,-1.29,N
M,38.057901846242274,F,0.428,-1.865,N
F,40.232648378562914,F,-0.501,-0.285,Y
M,22.705276537230077,E,-0.028,-0.687,N
M,32.58588476478982,F,1.824,0.647,Y
F,37.157060627017884,F,-0.948,1.34,Y
F,48.02703793468062,E,-0.076,0.344,Y
F,48.62845301427948,E,0.036,-0.651,Y
M,28.234595323921887,F,0.831,-0.004,Y
F,44.19877094711919,F,0.95,-0.52,N
F,45.61780141039915,E,-0.977,0.354,N
M,30.28592279491354,E,0.261,0.622,N
M,31.915935004798374,E,1.099,0.865,N
M,31.136787398454928,F,1.386,-1.94,Y
F,46.71346558245182,E,-0.586,-0.352,N
F,40.90448235864055,F,2.036,-0.397,Y
M,31.48316932283706,E,0.437,-0.187,Y
M,35.48023435007996,F,2.289,2.587,Y
F,45.52743703397659,F,1.887,1.392,N
M,33.72154294786368,E,1.807,0.463,Y
F,44.71191734743032,F,0.313,0.047,N
F,44.25396572933149,F,0.306,1.589,N
F,44.96146020279209,F,-0.28,1.127,N
F,46.34025121525212,F,-0.469,0.329,Y
M,29.895312603370737,F,-0.165,0.048,N
M,28.154080360600116,E,-0.131,-0.664,Y
M,31.706706162286427,E,0.107,1.377,N
M,31.21598594225116,E,-0.24,-0.1,Y
F,45.34997424527258,F,1.17,0.301,Y
M,30.397990738804413,E,0.968,1.152,Y
M,28.68268062503777,E,1.335,-1.077,Y
M,33.34823093820855,F,1.06,0.87,Y
F,46.43616186679415,F,2.047,-1.563,Y
F,36.66851828614748,E,0.215,-0.185,N
M,26.181586960869755,F,1.025,-0.413,Y
M,29.525969854274546,E,1.21,0.321,N
M,28.932582034828535,F,1.657,0.79,Y
M,25.120996521654014,F,1.653,0.183,N
M,34.05966373453226,F,1.326,0.02,Y
F,42.952371884764254,F,-0.547,-1.191,N
F,46.15647343398611,F,0.488,-0.924,Y
M,31.459577690993747,E,0.301,0.845,N
M,35.103836173798655,E,0.595,-0.151,Y
F,48.2889033660425,F,0.926,-1.253,Y
F,47.55887471715672,E,0.781,0.126,Y
M,30.159133331824517,F,1.774,-1.69,Y
F,40.52881140282476,F,0.175,-0.401,Y
M,30.358119785574097,E,1.997,1.99,N
F,49.82287928026387,F,0.218,-1.379,N
F,50.11647227144976,F,0.744,-0.034,Y
F,48.93104199873784,F,-0.127,1.266,N
M,35.39154281813632,F,1.959,0.2,N
M,30.376298118267027,E,1.221,-0.438,Y
F,44.23310629449148,F,1.239,-0.95,Y
F,45.56942302079504,E,-0.193,-1.667,Y
M,25.56867207108099,F,0.462,-0.732,Y
F,47.05085450733637,F,1.076,1.676,N
M,32.648862944761625,F,0.767,1.43,Y
M,33.67106391945854,F,1.117,-0.241,N
M,33.53229131162998,E,1.052,0.804,N
M,27.19082360750692,E,0.171,-1.849,Y
F,44.51799425052375,F,1.113,2.987,Y
M,27.243932357722127,F,0.181,-0.639,Y
M,29.663999243029227,E,-0.258,-1.883,N
F,50.7811238227879,E,0.96,-1.693,N
F,43.08067296387762,E,-0.747,2.153,Y
F,42.84447741679919,F,0.537,0.122,Y
M,29.029835180363115,E,1.66,-1.485,N
F,48.05348872260428,F,1.586,0.112,N
F,44.07000918558347,F,0.842,-0.076,Y
F,47.92560460384092,F,-0.405,1.366,Y
M,33.634488511918555,E,1.739,1.239,Y
F,43.1132285763835,E,0.037,0.069,Y
M,31.756973576367123,E,0.159,0.288,Y
F,51.067711891672545,E,-2.328,0.079,N
M,29.35467156605254,E,1.274,-0.802,Y
F,43.673854131146015,E,0.297,-0.231,Y
M,30.740301147585058,E,-0.568,1.901,Y
M,29.31091097374196,F,1.754,0.941,Y
M,32.37153835313069,E,1.184,0.396,Y
F,44.23514432287735,F,1.916,0.648,N
M,31.617060202405938,E,0.485,-0.897,Y
F,39.244071952068694,F,-0.627,-0.483,Y
F,41.360526519850524,E,-0.674,1.249,Y
M,27.534036043001255,F,0.546,1.156,Y
M,30.357375444762305,F,0.563,0.654,Y
F,44.050162258860844,E,0.605,-0.317,Y
M,23.87782510936077,E,0.799,0.246,Y
F,41.97904188745051,E,-0.431,2.418,N
M,33.076498635839435,E,2.375,-0.488,N
M,29.376161101973615,E,0.896,0.899,N
F,39.49617577735215,F,0.464,0.415,N
M,28.517589485777545,F,2.452,-0.392,N
M,33.781277247782356,E,0.149,1.286,N
M,28.26119982073372,E,1.172,0.703,N
M,27.507160015668557,F,1.228,-0.72,N
M,29.526060406904787,F,1.212,-0.464,Y
F,45.84789267164356,F,-2.024,1.465,N
F,44.21368413250264,E,1.505,0.343,Y
F,43.67710946280409,F,2.529,-0.931,Y
F,44.01670393463444,F,-1.647,-0.749,Y
F,45.37181361055499,E,-1.828,-0.175,Y
M,32.48828197911186,E,1.526,-0.722,Y
M,32.88261990368278,F,1.217,0.154,Y
F,45.339400064889276,F,-1.122,-0.387,Y
F,41.55887442151129,F,1.346,0.517,N
F,47.629084965873005,F,0.634,-0.412,N
F,46.42518258250878,E,1.122,1.673,Y
M,27.142997987610194,F,0.965,1.105,Y
M,26.72571850850809,E,0.104,0.25,Y
M,32.19328465187045,E,0.703,0.618,N
F,48.48761923409222,F,1.206,0.108,Y
M,32.17464357179048,F,0.893,-0.687,Y
F,51.434507709503876,F,2.846,-0.17,N
M,31.792583623475746,F,0.968,0.484,Y
M,28.900214227904762,F,1.299,1.325,N
M,35.23172483087007,E,2.227,0.151,Y
F,46.04206716700705,F,-0.598,-0.28,Y
M,29.546241083993298,F,1.497,0.453,Y
F,44.54916154762774,E,-0.006,-0.188,Y
M,28.648877959876078,E,1.59,-1.514,Y
F,40.92037320269556,E,1.662,0.27,Y
M,29.24675040721728,E,-0.501,0.331,N
F,47.041808906812,E,0.237,-1.518,Y
F,41.678257621340066,F,-0.152,-0.429,N
F,42.11126770299848,F,0.503,-1.043,Y
M,26.804279301080115,E,-0.24,0.32,Y
M,33.7542046911466,F,1.987,0.224,Y
F,45.80901789314359,F,-1.252,-1.7,Y
F,48.11106461121479,F,0.972,0.801,Y
M,28.153149052568367,E,0.908,-1.346,N
F,50.34994947552892,F,0.255,-0.709,N
M,27.714385069356805,F,2.375,-1.013,Y
M,31.7636223253167,F,0.267,0.445,N
F,44.364625270450105,E,0.554,0.838,Y
M,33.08289849957029,E,0.738,0.766,N
F,48.37951439269356,E,-1.312,-1.047,Y
F,45.44468485051733,F,0.636,1.946,N
M,34.616759513886144,E,1.685,1.685,N
M,26.479007446518295,F,0.363,1.636,N
M,31.429635819948523,F,-0.166,-0.411,Y
F,43.74750987710983,F,-0.096,0.821,Y
M,33.03789722064918,F,1.227,-1.311,Y
F,46.51524095839261,E,-0.447,-0.474,Y
M,28.39193830057018,E,0.492,-0.97,N
M,26.212881855356898,E,0.677,0.863,N
F,48.87602128318335,F,0.044,0.952,Y
F,42.4876809736516,E,-0.878,-0.973,N
F,48.406676616271895,E,-0.215,-0.657,Y
F,42.42771222706156,F,-0.728,0.539,N
F,44.53822528844005,E,0.032,-0.203,N
M,27.60715979056022,F,1.395,0.614,Y
F,46.73411759726115,F,0.358,1.564,Y
M,31.29544015063398,E,1.249,0.351,Y
M,26.36650130899713,E,1.514,0.268,N
M,26.01545234064467,E,1.851,0.149,N
M,31.492619428401618,F,1.481,-0.686,Y
F,42.201990509146135,F,0.323,-0.175,Y
M,28.866340416262016,E,-0.198,0.006,Y
M,28.77133195516071,E,1.718,1.208,N
M,24.72150283178048,E,0.089,-0.248,N
F,50.9808790569938,E,1.547,-1.579,Y
M,27.01607912104817,E,-0.198,-0.136,Y
F,39.76316518586268,E,0.744,0.501,Y
M,28.681146277976875,E,1.385,-1.309,N
F,49.50591373101828,F,-1.5,-0.99,Y
F,47.358111498311686,E,-1.138,0.184,N
M,29.14563256626164,E,1.311,0.358,N
F,40.46849023186159,E,-0.948,0.192,Y
F,42.07250879016658,F,1.062,0.01,N
F,43.321302764884784,F,0.365,-0.228,Y
M,30.677063968084667,F,0.862,-0.589,N
F,42.65562732823089,F,-0.06,-0.936,Y
M,27.51428444333543,E,1.157,0.576,Y
M,24.78759184342831,E,0.855,-1.004,Y
F,40.73615957357998,F,0.787,-0.371,Y
M,26.11279520343225,E,1.364,-0.251,Y
F,43.26689043944756,F,-0.474,-0.708,N
M,28.39985287771463,E,1.75,0.105,Y
F,43.12362902434219,E,-2.26,1.126,N
F,38.468102225505035,F,-0.245,-0.495,Y
M,34.03818563493708,E,0.614,0.955,N
M,29.906770056220935,F,-0.176,-0.692,Y
M,28.12500197916052,E,1.446,0.318,N
F,47.11450635834278,E,0.669,-0.569,Y
M,31.888975337016063,F,0.409,-0.631,Y
F,45.92811361640013,E,-0.578,0.275,N
M,25.988344880459465,E,0.519,0.025,Y
M,33.43241879045182,F,0.927,0.257,N
M,30.124603449199334,F,0.775,0.57,Y
F,47.16386396499699,F,-0.248,-1.725,Y
F,42.68663819038033,F,-0.818,-1.416,Y
F,50.33905849912787,E,0.136,-1.46,Y
M,35.1978619849003,E,2.129,-0.87,Y
M,27.267058740367933,E,0.369,0.065,Y
F,44.42981102643398,E,0.746,1.14,Y
M,29.658111881392422,F,0.085,1.428,N
M,25.307166444466894,E,0.971,-0.681,Y
F,41.545046189170336,F,-1.527,0.588,N
M,29.715417770889648,F,0.702,0.197,Y
M,28.826072866419537,F,1.296,0.044,Y
M,27.33365390477966,E,1.028,-0.548,Y
M,26.9092089870467,F,1.464,-0.85,Y
F,46.76826273667574,F,0.911,-0.145,Y
M,31.45825381654118,E,1.256,-2.017,N
F,45.23212680332835,F,-0.559,-0.197,Y
